babonagurwaga;kubona;three;pl;past cont;passive;indicative;frequentative;to see;imperfective
uzabauhoragura;guhora;two;sg;future cont;active;indicative;frequentative;to calm;imperfective
azabaakunda;gukunda;three;sg;future cont;active;indicative;neutral;to love;imperfective
bazarasirwa;kurasa;three;pl;future;passive;indicative;applicative;to shoot;perfective
bazabababonagura;kubona;three;pl;future cont;active;indicative;frequentative;to see;imperfective
mwasomeshwaga;gusoma;two;pl;past cont;passive;indicative;causative;to read;imperfective
niburure;kwiba;one;sg;present;active;subjunctive;iterative;to steal;perfective
wogeye;kwoga;two;sg;past;active;indicative;applicative;to bathe;perfective
nahoraguraga;guhora;one;sg;past cont;active;indicative;frequentative;to calm;imperfective
mwakundiraga;gukunda;two;pl;past cont;active;indicative;applicative;to love;imperfective
bazagururwa;kugura;three;pl;future;passive;indicative;reversive;to buy;perfective
turangishwa;kuranga;one;pl;present;passive;indicative;causative;to announce;perfective
tuzabadukundururwa;gukunda;one;pl;future cont;passive;indicative;iterative;to love;imperfective
mwibagurwe;kwiba;two;pl;present;passive;subjunctive;frequentative;to steal;perfective
wibanaga;kwiba;two;sg;past cont;active;indicative;comitative;to steal;imperfective
tuzabatwandikwa;kwandika;one;pl;future cont;passive;indicative;neutral;to write;imperfective
nibagure;kwiba;one;sg;present;active;subjunctive;frequentative;to steal;perfective
bakunze;gukunda;three;pl;past;active;indicative;neutral;to love;perfective
bandikishwa;kwandika;three;pl;present;passive;indicative;causative;to write;perfective
ndakubitururwa;gukubita;one;sg;present cont;passive;indicative;iterative;to beat;imperfective
mubyinura;kubyina;two;pl;present;active;indicative;reversive;to dance;perfective
niyuhagirire;kwiyuhagira;one;sg;present;active;subjunctive;applicative;to shower;perfective
somera;gusoma;two;sg;present;active;imperative;applicative;to read;perfective
turagirurwa;kugira;one;pl;present cont;passive;indicative;reversive;to have;imperfective
uzabyinura;kubyina;two;sg;future;active;indicative;reversive;to dance;perfective
bazababagurana;kugura;three;pl;future cont;active;indicative;comitative;to buy;imperfective
musomwa;gusoma;two;pl;present;passive;indicative;neutral;to read;perfective
azabaaboneshwa;kubona;three;sg;future cont;passive;indicative;causative;to see;imperfective
mukundwa;gukunda;two;pl;present;passive;indicative;neutral;to love;perfective
narangiye;kuranga;one;sg;past;active;indicative;applicative;to announce;perfective
twabonuruye;kubona;one;pl;past;active;indicative;iterative;to see;perfective
tuzayoboragurwa;kuyobora;one;pl;future;passive;indicative;frequentative;to lead;perfective
yasomuye;gusoma;three;sg;past;active;indicative;reversive;to read;perfective
azabaagirwa;kugira;three;sg;future cont;passive;indicative;neutral;to have;imperfective
turirurura;kurya;one;pl;present;active;indicative;iterative;to eat;perfective
yasomeye;gusoma;three;sg;past;active;indicative;applicative;to read;perfective
urakundurwa;gukunda;two;sg;present cont;passive;indicative;reversive;to love;imperfective
mubyinane;kubyina;two;pl;present;active;subjunctive;comitative;to dance;perfective
somesha;gusoma;two;sg;present;active;imperative;causative;to read;perfective
zimizwa;kuzimira;two;sg;present;passive;imperative;neutral;to be lost;perfective
yabaga;kuba;three;sg;past cont;active;indicative;neutral;to be;imperfective
nandikagura;kwandika;one;sg;present;active;indicative;frequentative;to write;perfective
nzabandasanwa;kurasa;one;sg;future cont;passive;indicative;comitative;to shoot;imperfective
arisha;kurya;three;sg;present;active;indicative;causative;to eat;perfective
nzabangurwa;kugura;one;sg;future cont;passive;indicative;neutral;to buy;imperfective
niyuhagiye;kwiyuhagira;one;sg;past;active;indicative;neutral;to shower;perfective
yibururaga;kwiba;three;sg;past cont;active;indicative;iterative;to steal;imperfective
yazimirishijwe;kuzimira;three;sg;past;passive;indicative;causative;to be lost;perfective
biburwaga;kwiba;three;pl;past cont;passive;indicative;reversive;to steal;imperfective
nimwandikururwe;kwandika;two;pl;present;passive;imperative;iterative;to write;perfective
bazababandikwa;kwandika;three;pl;future cont;passive;indicative;neutral;to write;imperfective
twoganye;kwoga;one;pl;past;active;indicative;comitative;to bathe;perfective
baragiragurwa;kugira;three;pl;present cont;passive;indicative;frequentative;to have;imperfective
yarasuye;kurasa;three;sg;past;active;indicative;reversive;to shoot;perfective
nimukubitagurwe;gukubita;two;pl;present;passive;imperative;frequentative;to beat;perfective
wogaga;kwoga;two;sg;past cont;active;indicative;neutral;to bathe;imperfective
barakubitanwa;gukubita;three;pl;present cont;passive;indicative;comitative;to beat;imperfective
twuhagiwe;kwiyuhagira;one;pl;past;passive;indicative;neutral;to shower;perfective
wazimiranwe;kuzimira;two;sg;past;passive;indicative;comitative;to be lost;perfective
agirirwe;kugira;three;sg;present;passive;subjunctive;applicative;to have;perfective
nabonaguye;kubona;one;sg;past;active;indicative;frequentative;to see;perfective
nazimiriraga;kuzimira;one;sg;past cont;active;indicative;applicative;to be lost;imperfective
twarangiye;kuranga;one;pl;past;active;indicative;applicative;to announce;perfective
bibane;kwiba;three;pl;present;active;subjunctive;comitative;to steal;perfective
mwacururuwe;guca;two;pl;past;passive;indicative;iterative;to cut;perfective
basomere;gusoma;three;pl;present;active;subjunctive;applicative;to read;perfective
twibagurwe;kwiba;one;pl;past;passive;indicative;frequentative;to steal;perfective
mwazimirishwaga;kuzimira;two;pl;past cont;passive;indicative;causative;to be lost;imperfective
nzayoborana;kuyobora;one;sg;future;active;indicative;comitative;to lead;perfective
nzabangurirwa;kugura;one;sg;future cont;passive;indicative;applicative;to buy;imperfective
ndasomagura;gusoma;one;sg;present cont;active;indicative;frequentative;to read;imperfective
aryagagure;kurya;three;sg;present;active;subjunctive;frequentative;to eat;perfective
uzaca;guca;two;sg;future;active;indicative;neutral;to cut;perfective
waguragurwaga;kugura;two;sg;past cont;passive;indicative;frequentative;to buy;imperfective
mubyine;kubyina;two;pl;present;active;subjunctive;neutral;to dance;perfective
mwaguriwe;kugura;two;pl;past;passive;indicative;applicative;to buy;perfective
nzabanibishwa;kwiba;one;sg;future cont;passive;indicative;causative;to steal;imperfective
bazababaryanwa;kurya;three;pl;future cont;passive;indicative;comitative;to eat;imperfective
yibururwa;kwiba;three;sg;present;passive;indicative;iterative;to steal;perfective
barangirwe;kuranga;three;pl;present;passive;subjunctive;applicative;to announce;perfective
azabyinurura;kubyina;three;sg;future;active;indicative;iterative;to dance;perfective
bararya;kurya;three;pl;present cont;active;indicative;neutral;to eat;imperfective
twandike;kwandika;one;pl;present;active;subjunctive;neutral;to write;perfective
urakundirwa;gukunda;three;sg;present cont;passive;indicative;applicative;to love;imperfective
nacururaga;guca;one;sg;past cont;active;indicative;iterative;to cut;imperfective
mwoguraga;kwoga;two;pl;past cont;active;indicative;reversive;to bathe;imperfective
wandikaguwe;kwandika;two;sg;past;passive;indicative;frequentative;to write;perfective
bazimizwa;kuzimira;three;pl;present;passive;indicative;neutral;to be lost;perfective
uzayoboreshwa;kuyobora;two;sg;future;passive;indicative;causative;to lead;perfective
besha;kuba;two;sg;present;active;imperative;causative;to be;perfective
nzabangurira;kugura;one;sg;future cont;active;indicative;applicative;to buy;imperfective
dusomurura;gusoma;one;pl;present;active;indicative;iterative;to read;perfective
baruhagiranwa;kwiyuhagira;three;pl;present cont;passive;indicative;comitative;to shower;imperfective
nimurangirwe;kuranga;two;pl;present;passive;imperative;applicative;to announce;perfective
barandikura;kwandika;three;pl;present cont;active;indicative;reversive;to write;imperfective
uhorane;guhora;two;sg;present;active;subjunctive;comitative;to calm;perfective
nandikanye;kwandika;one;sg;past;active;indicative;comitative;to write;perfective
nimuyoboreshe;kuyobora;two;pl;present;active;imperative;causative;to lead;perfective
muzabamuhorezwa;guhora;two;pl;future cont;passive;indicative;applicative;to calm;imperfective
yandikura;kwandika;three;sg;present;active;indicative;reversive;to write;perfective
nandikisha;kwandika;one;sg;present;active;indicative;causative;to write;perfective
mugira;kugira;two;pl;present;active;indicative;neutral;to have;perfective
uribagura;kwiba;two;sg;present cont;active;indicative;frequentative;to steal;imperfective
wiyuhagirisha;kwiyuhagira;two;sg;present;active;indicative;causative;to shower;perfective
twaranganaga;kuranga;one;pl;past cont;active;indicative;comitative;to announce;imperfective
nasomaguwe;gusoma;one;sg;past;passive;indicative;frequentative;to read;perfective
bayoboresheje;kuyobora;three;pl;present;active;subjunctive;causative;to lead;perfective
yabonanywe;kubona;three;sg;past;passive;indicative;comitative;to see;perfective
mwandika;kwandika;two;pl;present;active;indicative;neutral;to write;perfective
turimotuberwa;kuba;one;pl;present cont;passive;indicative;applicative;to be;imperfective
ugurana;kugura;two;sg;present;active;indicative;comitative;to buy;perfective
muzandikurura;kwandika;two;pl;future;active;indicative;iterative;to write;perfective
nuhagirurwe;kwiyuhagira;one;sg;present;passive;subjunctive;reversive;to shower;perfective
yuhagiranwa;kwiyuhagira;three;sg;present;passive;indicative;comitative;to shower;perfective
muraba;kuba;two;pl;present cont;active;indicative;neutral;to be;imperfective
mwarasiwe;kurasa;two;pl;past;passive;indicative;applicative;to shoot;perfective
urabyinura;kubyina;two;sg;present cont;active;indicative;reversive;to dance;imperfective
uzabawandikishwa;kwandika;two;sg;future cont;passive;indicative;causative;to write;imperfective
dusomerwa;gusoma;one;pl;present;passive;indicative;applicative;to read;perfective
muzacisha;guca;two;pl;future;active;indicative;causative;to cut;perfective
mucurura;guca;two;pl;present;active;indicative;iterative;to cut;perfective
muzimirishwa;kuzimira;two;pl;present;passive;indicative;causative;to be lost;perfective
yabyinwe;kubyina;three;sg;past;passive;indicative;neutral;to dance;perfective
murirwe;kurya;two;pl;present;passive;subjunctive;applicative;to eat;perfective
yibaguye;kwiba;three;sg;past;active;indicative;frequentative;to steal;perfective
muzakubitwa;gukubita;two;pl;future;passive;indicative;neutral;to beat;perfective
turyagagura;kurya;one;pl;present;active;indicative;frequentative;to eat;perfective
yandikishije;kwandika;three;sg;past;active;indicative;causative;to write;perfective
mwabonanywe;kubona;two;pl;past;passive;indicative;comitative;to see;perfective
barahoragurwa;guhora;three;pl;present cont;passive;indicative;frequentative;to calm;imperfective
tuzabatugira;kugira;one;pl;future cont;active;indicative;neutral;to have;imperfective
arasomesha;gusoma;three;sg;present cont;active;indicative;causative;to read;imperfective
mukundirwe;gukunda;two;pl;present;passive;subjunctive;applicative;to love;perfective
tuzazimiraguzwa;kuzimira;one;pl;future;passive;indicative;frequentative;to be lost;perfective
basomurwe;gusoma;three;pl;present;passive;subjunctive;reversive;to read;perfective
ukundagura;gukunda;two;sg;present;active;indicative;frequentative;to love;perfective
urandikwa;kwandika;two;sg;present cont;passive;indicative;neutral;to write;imperfective
nandikururwa;kwandika;one;sg;present;passive;indicative;iterative;to write;perfective
muzimuruzwe;kuzimira;two;pl;present;passive;subjunctive;reversive;to be lost;perfective
baragururura;kugura;three;pl;present cont;active;indicative;iterative;to buy;imperfective
mwarasuraga;kurasa;two;pl;past cont;active;indicative;reversive;to shoot;imperfective
turarangwa;kuranga;one;pl;present cont;passive;indicative;neutral;to announce;imperfective
tuzimirishwa;kuzimira;one;pl;present;passive;indicative;causative;to be lost;perfective
ogesha;kwoga;two;sg;present;active;imperative;causative;to bathe;perfective
muzayoboranwa;kuyobora;two;pl;future;passive;indicative;comitative;to lead;perfective
mucurure;guca;two;pl;present;active;subjunctive;iterative;to cut;perfective
turyagagurwa;kurya;one;pl;present;passive;indicative;frequentative;to eat;perfective
nuhagirirwaga;kwiyuhagira;one;sg;past cont;passive;indicative;applicative;to shower;imperfective
muragirurura;kugira;two;pl;present cont;active;indicative;iterative;to have;imperfective
tuzabadusomagura;gusoma;one;pl;future cont;active;indicative;frequentative;to read;imperfective
azahorurura;guhora;three;sg;future;active;indicative;iterative;to calm;perfective
muzabamusomurura;gusoma;two;pl;future cont;active;indicative;iterative;to read;imperfective
bazaboneshwa;kubona;three;pl;future;passive;indicative;causative;to see;perfective
tuberwe;kuba;one;pl;present;passive;subjunctive;applicative;to be;perfective
arabonurura;kubona;three;sg;present cont;active;indicative;iterative;to see;imperfective
warishijwe;kurya;two;sg;past;passive;indicative;causative;to eat;perfective
wayoboranwe;kuyobora;two;sg;past;passive;indicative;comitative;to lead;perfective
turarasura;kurasa;one;pl;present cont;active;indicative;reversive;to shoot;imperfective
ndogana;kwoga;one;sg;present cont;active;indicative;comitative;to bathe;imperfective
muzabamubona;kubona;two;pl;future cont;active;indicative;neutral;to see;imperfective
tuzabaduhoruzwa;guhora;one;pl;future cont;passive;indicative;reversive;to calm;imperfective
mwarangishijwe;kuranga;two;pl;past;passive;indicative;causative;to announce;perfective
nasomagurwaga;gusoma;one;sg;past cont;passive;indicative;frequentative;to read;imperfective
arabyinagurwa;kubyina;three;sg;present cont;passive;indicative;frequentative;to dance;imperfective
ugurururwe;kugura;two;sg;present;passive;subjunctive;iterative;to buy;perfective
yoge;kwoga;three;sg;present;active;subjunctive;neutral;to bathe;perfective
baragurisha;kugura;three;pl;present cont;active;indicative;causative;to buy;imperfective
ucana;guca;two;sg;present;active;indicative;comitative;to cut;perfective
wibwaga;kwiba;two;sg;past cont;passive;indicative;neutral;to steal;imperfective
murasomanwa;gusoma;two;pl;present cont;passive;indicative;comitative;to read;imperfective
murasomana;gusoma;two;pl;present cont;active;indicative;comitative;to read;imperfective
azoguzwa;kwoga;three;sg;future;passive;indicative;reversive;to bathe;perfective
arogerezwa;kwoga;three;sg;present cont;passive;indicative;applicative;to bathe;imperfective
mwogerezwe;kwoga;two;pl;present;passive;subjunctive;applicative;to bathe;perfective
yakundurwaga;gukunda;three;sg;past cont;passive;indicative;reversive;to love;imperfective
waryagaguye;kurya;two;sg;past;active;indicative;frequentative;to eat;perfective
nzabankundagurwa;gukunda;one;sg;future cont;passive;indicative;frequentative;to love;imperfective
tuzabatuzimiragura;kuzimira;one;pl;future cont;active;indicative;frequentative;to be lost;imperfective
mwagurishaga;kugura;two;pl;past cont;active;indicative;causative;to buy;imperfective
mwandikurwaga;kwandika;two;pl;past cont;passive;indicative;reversive;to write;imperfective
arasomeshwa;gusoma;three;sg;present cont;passive;indicative;causative;to read;imperfective
ndarangana;kuranga;one;sg;present cont;active;indicative;comitative;to announce;imperfective
bazagurwa;kugura;three;pl;future;passive;indicative;neutral;to buy;perfective
mwayoboragurwaga;kuyobora;two;pl;past cont;passive;indicative;frequentative;to lead;imperfective
mwasomururaga;gusoma;two;pl;past cont;active;indicative;iterative;to read;imperfective
uzarasurwa;kurasa;two;sg;future;passive;indicative;reversive;to shoot;perfective
azandikagura;kwandika;three;sg;future;active;indicative;frequentative;to write;perfective
aribisha;kwiba;three;sg;present cont;active;indicative;causative;to steal;imperfective
waguraguraga;kugura;two;sg;past cont;active;indicative;frequentative;to buy;imperfective
nimurangurure;kuranga;two;pl;present;active;imperative;iterative;to announce;perfective
azimirurure;kuzimira;three;sg;present;active;subjunctive;iterative;to be lost;perfective
nasomeshaga;gusoma;one;sg;past cont;active;indicative;causative;to read;imperfective
ndakundirwa;gukunda;one;sg;present cont;passive;indicative;applicative;to love;imperfective
azandika;kwandika;three;sg;future;active;indicative;neutral;to write;perfective
nabanaga;kuba;one;sg;past cont;active;indicative;comitative;to be;imperfective
mubyinurure;kubyina;two;pl;present;active;subjunctive;iterative;to dance;perfective
murandikirwa;kwandika;two;pl;present cont;passive;indicative;applicative;to write;imperfective
tuzarira;kurya;one;pl;future;active;indicative;applicative;to eat;perfective
babyinwe;kubyina;three;pl;present;passive;subjunctive;neutral;to dance;perfective
abyinana;kubyina;three;sg;present;active;indicative;comitative;to dance;perfective
urakundura;gukunda;two;sg;present cont;active;indicative;reversive;to love;imperfective
nkundagure;gukunda;one;sg;present;active;subjunctive;frequentative;to love;perfective
tugururwe;kugura;one;pl;present;passive;subjunctive;reversive;to buy;perfective
agirurura;kugira;three;sg;present;active;indicative;iterative;to have;perfective
yasomeraga;gusoma;three;sg;past cont;active;indicative;applicative;to read;imperfective
mbyinura;kubyina;one;sg;present;active;indicative;reversive;to dance;perfective
nimwuhagirururwe;kwiyuhagira;two;pl;present;passive;imperative;iterative;to shower;perfective
muzabamukubitana;gukubita;two;pl;future cont;active;indicative;comitative;to beat;imperfective
twibishwe;kwiba;one;pl;past;passive;indicative;causative;to steal;perfective
aragurira;kugura;three;sg;present cont;active;indicative;applicative;to buy;imperfective
nandikagurwa;kwandika;one;sg;present;passive;indicative;frequentative;to write;perfective
wagurishwaga;kugura;two;sg;past cont;passive;indicative;causative;to buy;imperfective
wabonaguwe;kubona;two;sg;past;passive;indicative;frequentative;to see;perfective
bazabyinirwa;kubyina;three;pl;future;passive;indicative;applicative;to dance;perfective
muzabamwogera;kwoga;two;pl;future cont;active;indicative;applicative;to bathe;imperfective
uribwa;kurya;two;sg;present;passive;indicative;neutral;to eat;perfective
uzabaubona;kubona;two;sg;future cont;active;indicative;neutral;to see;imperfective
twarasuwe;kurasa;one;pl;past;passive;indicative;reversive;to shoot;perfective
uzabaukubitururwa;gukubita;two;sg;future cont;passive;indicative;iterative;to beat;imperfective
bazabyinisha;kubyina;three;pl;future;active;indicative;causative;to dance;perfective
ndabona;kubona;one;sg;present cont;active;indicative;neutral;to see;imperfective
tuzabaducanwa;guca;one;pl;future cont;passive;indicative;comitative;to cut;imperfective
tuzarirura;kurya;one;pl;future;active;indicative;reversive;to eat;perfective
yandikurwe;kwandika;three;sg;present;passive;subjunctive;reversive;to write;perfective
murangirwe;kuranga;two;pl;present;passive;subjunctive;applicative;to announce;perfective
mwogure;kwoga;two;pl;present;active;subjunctive;reversive;to bathe;perfective
twarasaguraga;kurasa;one;pl;past cont;active;indicative;frequentative;to shoot;imperfective
azabonanwa;kubona;three;sg;future;passive;indicative;comitative;to see;perfective
aririrwa;kurya;three;sg;present;passive;indicative;applicative;to eat;perfective
nakubitanwaga;gukubita;one;sg;past cont;passive;indicative;comitative;to beat;imperfective
tubeshe;kuba;one;pl;present;active;subjunctive;causative;to be;perfective
yarashishaga;kurasa;three;sg;past cont;active;indicative;causative;to shoot;imperfective
tuzabatwandikura;kwandika;one;pl;future cont;active;indicative;reversive;to write;imperfective
twahozwaga;guhora;one;pl;past cont;passive;indicative;neutral;to calm;imperfective
mwibagurwa;kwiba;two;pl;present;passive;indicative;frequentative;to steal;perfective
niyuhagiranye;kwiyuhagira;one;sg;past;active;indicative;comitative;to shower;perfective
duhoranwe;guhora;one;pl;present;passive;subjunctive;comitative;to calm;perfective
twandikishwa;kwandika;one;pl;present;passive;indicative;causative;to write;perfective
nagiruraga;kugira;one;sg;past cont;active;indicative;reversive;to have;imperfective
muzabamukubitura;gukubita;two;pl;future cont;active;indicative;reversive;to beat;imperfective
bazababibururwa;kwiba;three;pl;future cont;passive;indicative;iterative;to steal;imperfective
mugururwa;kugura;two;pl;present;passive;indicative;reversive;to buy;perfective
mwabyiniraga;kubyina;two;pl;past cont;active;indicative;applicative;to dance;imperfective
azandikura;kwandika;three;sg;future;active;indicative;reversive;to write;perfective
tuzasomesha;gusoma;one;pl;future;active;indicative;causative;to read;perfective
murasanwe;kurasa;two;pl;present;passive;subjunctive;comitative;to shoot;perfective
urazimiragura;kuzimira;two;sg;present cont;active;indicative;frequentative;to be lost;imperfective
barasomururwa;gusoma;three;pl;present cont;passive;indicative;iterative;to read;imperfective
turarishwa;kurya;one;pl;present cont;passive;indicative;causative;to eat;imperfective
tuziyuhagirisha;kwiyuhagira;one;pl;future;active;indicative;causative;to shower;perfective
bandikururwe;kwandika;three;pl;present;passive;subjunctive;iterative;to write;perfective
turabonerwa;kubona;one;pl;present cont;passive;indicative;applicative;to see;imperfective
urangirwe;kuranga;two;sg;present;passive;subjunctive;applicative;to announce;perfective
wakubitishije;gukubita;two;sg;past;active;indicative;causative;to beat;perfective
nandiikishijwe;kwandika;one;sg;past;passive;indicative;causative;to write;perfective
tuzabadusomesha;gusoma;one;pl;future cont;active;indicative;causative;to read;imperfective
nzogera;kwoga;one;sg;future;active;indicative;applicative;to bathe;perfective
azabyinana;kubyina;three;sg;future;active;indicative;comitative;to dance;perfective
muzabamukundagura;gukunda;two;pl;future cont;active;indicative;frequentative;to love;imperfective
ndahorurura;guhora;one;sg;present cont;active;indicative;iterative;to calm;imperfective
tuzabaducibwa;guca;one;pl;future cont;passive;indicative;neutral;to cut;imperfective
azimiragure;kuzimira;three;sg;present;active;subjunctive;frequentative;to be lost;perfective
azazimizwa;kuzimira;three;sg;future;passive;indicative;neutral;to be lost;perfective
aziyuhagirisha;kwiyuhagira;three;sg;future;active;indicative;causative;to shower;perfective
ubonwe;kubona;two;sg;present;passive;subjunctive;neutral;to see;perfective
mbyinurure;kubyina;one;sg;present;active;subjunctive;iterative;to dance;perfective
bazabababerwa;kuba;three;pl;future cont;passive;indicative;applicative;to be;imperfective
azabaabyinwa;kubyina;three;sg;future cont;passive;indicative;neutral;to dance;imperfective
bakubitirwa;gukubita;three;pl;present;passive;indicative;applicative;to beat;perfective
abyinanwe;kubyina;three;sg;present;passive;subjunctive;comitative;to dance;perfective
mwahoreshwaga;guhora;two;pl;past cont;passive;indicative;causative;to calm;imperfective
tuzabadusomura;gusoma;one;pl;future cont;active;indicative;reversive;to read;imperfective
waribwaga;kurya;two;sg;past cont;passive;indicative;neutral;to eat;imperfective
muzarasurura;kurasa;two;pl;future;active;indicative;iterative;to shoot;perfective
uhoreshwe;guhora;two;sg;present;passive;subjunctive;causative;to calm;perfective
tuzabatuguranwa;kugura;one;pl;future cont;passive;indicative;comitative;to buy;imperfective
tuzabadukundishwa;gukunda;one;pl;future cont;passive;indicative;causative;to love;imperfective
musome;gusoma;two;pl;present;active;subjunctive;neutral;to read;perfective
bariruraga;kurya;three;pl;past cont;active;indicative;reversive;to eat;imperfective
turabesha;kuba;one;pl;present cont;active;indicative;causative;to be;imperfective
bazababuhagirururwa;kwiyuhagira;three;pl;future cont;passive;indicative;iterative;to shower;imperfective
yacibwaga;guca;three;sg;past cont;passive;indicative;neutral;to cut;imperfective
muragurirwa;kugura;two;pl;present cont;passive;indicative;applicative;to buy;imperfective
ubyinwe;kubyina;two;sg;present;passive;subjunctive;neutral;to dance;perfective
wandikaguraga;kwandika;two;sg;past cont;active;indicative;frequentative;to write;imperfective
uzabyinishwa;kubyina;two;sg;future;passive;indicative;causative;to dance;perfective
nzasomura;gusoma;one;sg;future;active;indicative;reversive;to read;perfective
babyinure;kubyina;three;pl;present;active;subjunctive;reversive;to dance;perfective
uzabauguragurwa;kugura;two;sg;future cont;passive;indicative;frequentative;to buy;imperfective
tuzazimirisha;kuzimira;one;pl;future;active;indicative;causative;to be lost;perfective
wabonewe;kubona;two;sg;past;passive;indicative;applicative;to see;perfective
bazayoborerwa;kuyobora;three;pl;future;passive;indicative;applicative;to lead;perfective
twabagagurwaga;kuba;one;pl;past cont;passive;indicative;frequentative;to be;imperfective
azabaarangura;kuranga;three;sg;future cont;active;indicative;reversive;to announce;imperfective
wakubitanwe;gukubita;two;sg;past;passive;indicative;comitative;to beat;perfective
mwaberwaga;kuba;two;pl;past cont;passive;indicative;applicative;to be;imperfective
ndahoreshwa;guhora;one;sg;present cont;passive;indicative;causative;to calm;imperfective
bazabesha;kuba;three;pl;future;active;indicative;causative;to be;perfective
nzakundana;gukunda;one;sg;future;active;indicative;comitative;to love;perfective
ukubiturure;gukubita;two;sg;present;active;subjunctive;iterative;to beat;perfective
muzaryagagura;kurya;two;pl;future;active;indicative;frequentative;to eat;perfective
nzabankundururwa;gukunda;one;sg;future cont;passive;indicative;iterative;to love;imperfective
nkubitururwe;gukubita;one;sg;present;passive;subjunctive;iterative;to beat;perfective
uzabonera;kubona;two;sg;future;active;indicative;applicative;to see;perfective
nimurasurwe;kurasa;two;pl;present;passive;imperative;reversive;to shoot;perfective
yayoborururwaga;kuyobora;three;sg;past cont;passive;indicative;iterative;to lead;imperfective
bagiruruwe;kugira;three;pl;past;passive;indicative;iterative;to have;perfective
twazimururuye;kuzimira;one;pl;past;active;indicative;iterative;to be lost;perfective
murasomurwa;gusoma;two;pl;present cont;passive;indicative;reversive;to read;imperfective
mubeshwe;kuba;two;pl;present;passive;subjunctive;causative;to be;perfective
bazabababonururwa;kubona;three;pl;future cont;passive;indicative;iterative;to see;imperfective
nimuhorurure;guhora;two;pl;present;active;imperative;iterative;to calm;perfective
uzabawoguzwa;kwoga;two;sg;future cont;passive;indicative;reversive;to bathe;imperfective
nibururwa;kwiba;one;sg;present;passive;indicative;iterative;to steal;perfective
mwaguranye;kugura;two;pl;past;active;indicative;comitative;to buy;perfective
wibuye;kwiba;two;sg;past;active;indicative;reversive;to steal;perfective
ugurishwe;kugura;two;sg;present;passive;subjunctive;causative;to buy;perfective
twabagaguraga;kuba;one;pl;past cont;active;indicative;frequentative;to be;imperfective
arabonanwa;kubona;three;sg;present cont;passive;indicative;comitative;to see;imperfective
nagurirwaga;kugura;one;sg;past cont;passive;indicative;applicative;to buy;imperfective
bazazimiragura;kuzimira;three;pl;future;active;indicative;frequentative;to be lost;perfective
ubera;kuba;two;sg;present;active;indicative;applicative;to be;perfective
nogagye;kwoga;one;sg;past;active;indicative;frequentative;to bathe;perfective
bazasomerwa;gusoma;three;pl;future;passive;indicative;applicative;to read;perfective
ugirurure;kugira;two;sg;present;active;subjunctive;iterative;to have;perfective
nzabankundira;gukunda;one;sg;future cont;active;indicative;applicative;to love;imperfective
nimugurururwe;kugura;two;pl;present;passive;imperative;iterative;to buy;perfective
nzabanuhagiranwa;kwiyuhagira;one;sg;future cont;passive;indicative;comitative;to shower;imperfective
wakundiraga;gukunda;two;sg;past cont;active;indicative;applicative;to love;imperfective
uzabauzimizwa;kuzimira;two;sg;future cont;passive;indicative;neutral;to be lost;imperfective
twakundurwaga;gukunda;one;pl;past cont;passive;indicative;reversive;to love;imperfective
basomane;gusoma;three;pl;present;active;subjunctive;comitative;to read;perfective
mucurururwe;guca;two;pl;present;passive;subjunctive;iterative;to cut;perfective
mwagiraguye;kugira;two;pl;past;active;indicative;frequentative;to have;perfective
turogeshwa;kwoga;one;pl;present cont;passive;indicative;causative;to bathe;imperfective
ducira;guca;one;pl;present;active;indicative;applicative;to cut;perfective
twandikishije;kwandika;one;pl;past;active;indicative;causative;to write;perfective
arasurwe;kurasa;three;sg;present;passive;subjunctive;reversive;to shoot;perfective
aribagura;kwiba;three;sg;present cont;active;indicative;frequentative;to steal;imperfective
tuyoborurura;kuyobora;one;pl;present;active;indicative;iterative;to lead;perfective
ngurana;kugura;one;sg;present;active;indicative;comitative;to buy;perfective
azabaarasururwa;kurasa;three;sg;future cont;passive;indicative;iterative;to shoot;imperfective
ducibwa;guca;one;pl;present;passive;indicative;neutral;to cut;perfective
uzayoboresha;kuyobora;two;sg;future;active;indicative;causative;to lead;perfective
muzarangagura;kuranga;two;pl;future;active;indicative;frequentative;to announce;perfective
gira;kugira;two;sg;present;active;imperative;neutral;to have;perfective
yabonurwaga;kubona;three;sg;past cont;passive;indicative;reversive;to see;imperfective
mwacururuye;guca;two;pl;past;active;indicative;iterative;to cut;perfective
ariyuhagirana;kwiyuhagira;three;sg;present cont;active;indicative;comitative;to shower;imperfective
nimurashishwe;kurasa;two;pl;present;passive;imperative;causative;to shoot;perfective
mwakubiturwaga;gukubita;two;pl;past cont;passive;indicative;reversive;to beat;imperfective
nzaryanwa;kurya;one;sg;future;passive;indicative;comitative;to eat;perfective
wiyuhagiraguye;kwiyuhagira;two;sg;past;active;indicative;frequentative;to shower;perfective
bazabababyinurura;kubyina;three;pl;future cont;active;indicative;iterative;to dance;imperfective
ubagagura;kuba;two;sg;present;active;indicative;frequentative;to be;perfective
akubitanwa;gukubita;three;sg;present;passive;indicative;comitative;to beat;perfective
mucirwe;guca;two;pl;present;passive;subjunctive;applicative;to cut;perfective
mwagurishwaga;kugura;two;pl;past cont;passive;indicative;causative;to buy;imperfective
twogure;kwoga;one;pl;present;active;subjunctive;reversive;to bathe;perfective
