muzabamukubiturura;gukubita;two;pl;future cont;active;indicative;iterative;to beat;imperfective
uzagirururwa;kugira;two;sg;future;passive;indicative;iterative;to have;perfective
azabonera;kubona;three;sg;future;active;indicative;applicative;to see;perfective
muzabyinishwa;kubyina;two;pl;future;passive;indicative;causative;to dance;perfective
turibirwa;kwiba;one;pl;present cont;passive;indicative;applicative;to steal;imperfective
twogana;kwoga;one;pl;present;active;indicative;comitative;to bathe;perfective
muracirwa;guca;two;pl;present cont;passive;indicative;applicative;to cut;imperfective
kundanwa;gukunda;two;sg;present;passive;imperative;comitative;to love;perfective
agurishwa;kugura;three;sg;present;passive;indicative;causative;to buy;perfective
mwuhagiragurwe;kwiyuhagira;two;pl;present;passive;subjunctive;frequentative;to shower;perfective
wacagaguwe;guca;two;sg;past;passive;indicative;frequentative;to cut;perfective
nzakubiturura;gukubita;one;sg;future;active;indicative;iterative;to beat;perfective
ibanwa;kwiba;two;sg;present;passive;imperative;comitative;to steal;perfective
bazababahorurura;guhora;three;pl;future cont;active;indicative;iterative;to calm;imperfective
ubyinure;kubyina;two;sg;present;active;subjunctive;reversive;to dance;perfective
azabayiburwa;kwiba;three;sg;future cont;passive;indicative;reversive;to steal;imperfective
nzabanyoborurura;kuyobora;one;sg;future cont;active;indicative;iterative;to lead;imperfective
tuzabatuyoborura;kuyobora;one;pl;future cont;active;indicative;reversive;to lead;imperfective
uzayoborwa;kuyobora;two;sg;future;passive;indicative;neutral;to lead;perfective
urashisha;kurasa;two;sg;present;active;indicative;causative;to shoot;perfective
azabaarangana;kuranga;three;sg;future cont;active;indicative;comitative;to announce;imperfective
ubone;kubona;two;sg;present;active;subjunctive;neutral;to see;perfective
twiyuhagira;kwiyuhagira;one;pl;present;active;indicative;neutral;to shower;perfective
nimuzimiraguzwe;kuzimira;two;pl;present;passive;imperative;frequentative;to be lost;perfective
muzabamusomeshwa;gusoma;two;pl;future cont;passive;indicative;causative;to read;imperfective
ugirurura;kugira;two;sg;present;active;indicative;iterative;to have;perfective
nandika;kwandika;one;sg;present;active;indicative;neutral;to write;perfective
ogura;kwoga;two;sg;present;active;imperative;reversive;to bathe;perfective
wakundiwe;gukunda;two;sg;past;passive;indicative;applicative;to love;perfective
ngiragura;kugira;one;sg;present;active;indicative;frequentative;to have;perfective
azabaabyinirwa;kubyina;three;sg;future cont;passive;indicative;applicative;to dance;imperfective
murasomagura;gusoma;two;pl;present cont;active;indicative;frequentative;to read;imperfective
mugiragure;kugira;two;pl;present;active;subjunctive;frequentative;to have;perfective
bazayoboranwa;kuyobora;three;pl;future;passive;indicative;comitative;to lead;perfective
yabereye;kuba;three;sg;past;active;indicative;applicative;to be;perfective
bazimirizwaga;kuzimira;three;pl;past cont;passive;indicative;applicative;to be lost;imperfective
mwuhagiranwe;kwiyuhagira;two;pl;present;passive;subjunctive;comitative;to shower;perfective
tuzabatuzimirishwa;kuzimira;one;pl;future cont;passive;indicative;causative;to be lost;imperfective
tuzabatubonesha;kubona;one;pl;future cont;active;indicative;causative;to see;imperfective
nandikishwe;kwandika;one;sg;present;passive;subjunctive;causative;to write;perfective
biburure;kwiba;three;pl;present;active;subjunctive;iterative;to steal;perfective
bazababahoresha;guhora;three;pl;future cont;active;indicative;causative;to calm;imperfective
mwakundiwe;gukunda;two;pl;past;passive;indicative;applicative;to love;perfective
mugururure;kugura;two;pl;present;active;subjunctive;iterative;to buy;perfective
babonururwe;kubona;three;pl;present;passive;subjunctive;iterative;to see;perfective
wuhagiranwe;kwiyuhagira;two;sg;present;passive;subjunctive;comitative;to shower;perfective
twiburwe;kwiba;one;pl;present;passive;subjunctive;reversive;to steal;perfective
nzibishwa;kwiba;one;sg;future;passive;indicative;causative;to steal;perfective
mbonagura;kubona;one;sg;present;active;indicative;frequentative;to see;perfective
tugiragure;kugira;one;pl;present;active;subjunctive;frequentative;to have;perfective
yibane;kwiba;three;sg;present;active;subjunctive;comitative;to steal;perfective
mugurwe;kugura;two;pl;present;passive;subjunctive;neutral;to buy;perfective
bazababagirurwa;kugira;three;pl;future cont;passive;indicative;reversive;to have;imperfective
azabayogeshwa;kwoga;three;sg;future cont;passive;indicative;causative;to bathe;imperfective
ndakunda;gukunda;one;sg;present cont;active;indicative;neutral;to love;imperfective
mbe;kuba;one;sg;present;active;subjunctive;neutral;to be;perfective
bazababagurisha;kugura;three;pl;future cont;active;indicative;causative;to buy;imperfective
nzabangirirwa;kugira;one;sg;future cont;passive;indicative;applicative;to have;imperfective
turakundisha;gukunda;one;pl;present cont;active;indicative;causative;to love;imperfective
arandikishwa;kwandika;three;sg;present cont;passive;indicative;causative;to write;imperfective
yariye;kurya;three;sg;past;active;indicative;neutral;to eat;perfective
turagiranwa;kugira;one;pl;present cont;passive;indicative;comitative;to have;imperfective
nzimuruzwe;kuzimira;one;sg;present;passive;subjunctive;reversive;to be lost;perfective
nakundwaga;gukunda;one;sg;past cont;passive;indicative;neutral;to love;imperfective
muzabamugurura;kugura;two;pl;future cont;active;indicative;reversive;to buy;imperfective
wakundaguye;gukunda;two;sg;past;active;indicative;frequentative;to love;perfective
wiyuhagirira;kwiyuhagira;two;sg;present;active;indicative;applicative;to shower;perfective
tubonagurwe;kubona;one;pl;present;passive;subjunctive;frequentative;to see;perfective
nacururuye;guca;one;sg;past;active;indicative;iterative;to cut;perfective
azacanwa;guca;three;sg;future;passive;indicative;comitative;to cut;perfective
muyoborane;kuyobora;two;pl;present;active;subjunctive;comitative;to lead;perfective
abonururwe;kubona;three;sg;present;passive;subjunctive;iterative;to see;perfective
tuzabaturanga;kuranga;one;pl;future cont;active;indicative;neutral;to announce;imperfective
ndirwe;kurya;one;sg;present;passive;subjunctive;applicative;to eat;perfective
mubagagurwa;kuba;two;pl;present;passive;indicative;frequentative;to be;perfective
azabayuhagirwa;kwiyuhagira;three;sg;future cont;passive;indicative;neutral;to shower;imperfective
abyine;kubyina;three;sg;present;active;subjunctive;neutral;to dance;perfective
uruhagirurwa;kwiyuhagira;two;sg;present cont;passive;indicative;reversive;to shower;imperfective
akubitana;gukubita;three;sg;present;active;indicative;comitative;to beat;perfective
wahoraguye;guhora;two;sg;past;active;indicative;frequentative;to calm;perfective
nzabanzimira;kuzimira;one;sg;future cont;active;indicative;neutral;to be lost;imperfective
aragurura;kugura;three;sg;present cont;active;indicative;reversive;to buy;imperfective
uzayoboragurwa;kuyobora;two;sg;future;passive;indicative;frequentative;to lead;perfective
uzabaurangisha;kuranga;two;sg;future cont;active;indicative;causative;to announce;imperfective
nzandikishwa;kwandika;one;sg;future;passive;indicative;causative;to write;perfective
babonurwe;kubona;three;pl;present;passive;subjunctive;reversive;to see;perfective
bazasomanwa;gusoma;three;pl;future;passive;indicative;comitative;to read;perfective
mwabanye;kuba;two;pl;past;active;indicative;comitative;to be;perfective
wahoreshaga;guhora;two;sg;past cont;active;indicative;causative;to calm;imperfective
dusomere;gusoma;one;pl;present;active;subjunctive;applicative;to read;perfective
ahora;guhora;three;sg;present;active;indicative;neutral;to calm;perfective
azandikisha;kwandika;three;sg;future;active;indicative;causative;to write;perfective
twahorururaga;guhora;one;pl;past cont;active;indicative;iterative;to calm;imperfective
wagize;kugira;two;sg;past;active;indicative;neutral;to have;perfective
nzagirirwa;kugira;one;sg;future;passive;indicative;applicative;to have;perfective
nzabandasururwa;kurasa;one;sg;future cont;passive;indicative;iterative;to shoot;imperfective
nzabambanwa;kuba;one;sg;future cont;passive;indicative;comitative;to be;imperfective
barakubitirwa;gukubita;three;pl;present cont;passive;indicative;applicative;to beat;imperfective
nimwandikanwe;kwandika;two;pl;present;passive;imperative;comitative;to write;perfective
bayoborane;kuyobora;three;pl;present;active;subjunctive;comitative;to lead;perfective
urasoma;gusoma;two;sg;present cont;active;indicative;neutral;to read;imperfective
ndagurishwa;kugura;one;sg;present cont;passive;indicative;causative;to buy;imperfective
yarasurwaga;kurasa;three;sg;past cont;passive;indicative;reversive;to shoot;imperfective
wandikira;kwandika;two;sg;present;active;indicative;applicative;to write;perfective
turazimirana;kuzimira;one;pl;present cont;active;indicative;comitative;to be lost;imperfective
uzabaurira;kurya;two;sg;future cont;active;indicative;applicative;to eat;imperfective
baracurura;guca;three;pl;present cont;active;indicative;iterative;to cut;imperfective
ngirishwe;kugira;one;sg;present;passive;subjunctive;causative;to have;perfective
tuzabaduca;guca;one;pl;future cont;active;indicative;neutral;to cut;imperfective
barasurwaga;kurasa;three;pl;past cont;passive;indicative;reversive;to shoot;imperfective
ndandikwa;kwandika;one;sg;present cont;passive;indicative;neutral;to write;imperfective
yakundaguraga;gukunda;three;sg;past cont;active;indicative;frequentative;to love;imperfective
warasaguye;kurasa;two;sg;past;active;indicative;frequentative;to shoot;perfective
twasomuruwe;gusoma;one;pl;past;passive;indicative;iterative;to read;perfective
yayoborewe;kuyobora;three;sg;past;passive;indicative;applicative;to lead;perfective
nzandika;kwandika;one;sg;future;active;indicative;comitative;to write;perfective
mwagirishije;kugira;two;pl;past;active;indicative;causative;to have;perfective
azarashishwa;kurasa;three;sg;future;passive;indicative;causative;to shoot;perfective
uzimirana;kuzimira;two;sg;present;active;indicative;comitative;to be lost;perfective
mwabyinwe;kubyina;two;pl;past;passive;indicative;neutral;to dance;perfective
yuhagiriwe;kwiyuhagira;three;sg;past;passive;indicative;applicative;to shower;perfective
tuzabatuyoborana;kuyobora;one;pl;future cont;active;indicative;comitative;to lead;imperfective
muzabamubonura;kubona;two;pl;future cont;active;indicative;reversive;to see;imperfective
barandikishwa;kwandika;three;pl;present cont;passive;indicative;causative;to write;imperfective
ngurire;kugura;one;sg;present;active;subjunctive;applicative;to buy;perfective
azabaabonesha;kubona;three;sg;future cont;active;indicative;causative;to see;imperfective
barirurwe;kurya;three;pl;present;passive;subjunctive;reversive;to eat;perfective
muzagurana;kugura;two;pl;future;active;indicative;comitative;to buy;perfective
urakundurura;gukunda;two;sg;present cont;active;indicative;iterative;to love;imperfective
bararangagura;kuranga;three;pl;present cont;active;indicative;frequentative;to announce;imperfective
twiyuhagiruruye;kwiyuhagira;one;pl;past;active;indicative;iterative;to shower;perfective
ndaguranwa;kugura;one;sg;present cont;passive;indicative;comitative;to buy;imperfective
wandikagurwaga;kwandika;two;sg;past cont;passive;indicative;frequentative;to write;imperfective
wabyinanye;kubyina;two;sg;past;active;indicative;comitative;to dance;perfective
mukundurure;gukunda;two;pl;present;active;subjunctive;iterative;to love;perfective
yabeshwaga;kuba;three;sg;past cont;passive;indicative;causative;to be;imperfective
wandike;kwandika;two;sg;present;active;subjunctive;neutral;to write;perfective
nzabandangira;kuranga;one;sg;future cont;active;indicative;applicative;to announce;imperfective
nyoborurure;kuyobora;one;sg;present;active;subjunctive;iterative;to lead;perfective
uzabaukubitisha;gukubita;two;sg;future cont;active;indicative;causative;to beat;imperfective
ukundishwe;gukunda;two;sg;present;passive;subjunctive;causative;to love;perfective
yuhagirururwa;kwiyuhagira;three;sg;present;passive;indicative;iterative;to shower;perfective
ucururwe;guca;two;sg;present;passive;subjunctive;reversive;to cut;perfective
baziyuhagiragura;kwiyuhagira;three;pl;future;active;indicative;frequentative;to shower;perfective
babyinwa;kubyina;three;pl;present;passive;indicative;neutral;to dance;perfective
twakundanwe;gukunda;one;pl;past;passive;indicative;comitative;to love;perfective
tuzacira;guca;one;pl;future;active;indicative;applicative;to cut;perfective
muzibana;kwiba;two;pl;future;active;indicative;comitative;to steal;perfective
yogerezwe;kwoga;three;sg;present;passive;subjunctive;applicative;to bathe;perfective
rangishwa;kuranga;two;sg;present;passive;imperative;causative;to announce;perfective
nzabyinisha;kubyina;one;sg;future;active;indicative;causative;to dance;perfective
murakubitagura;gukubita;two;pl;present cont;active;indicative;frequentative;to beat;imperfective
uzabaubyinana;kubyina;two;sg;future cont;active;indicative;comitative;to dance;imperfective
tuzabaturirura;kurya;one;pl;future cont;active;indicative;reversive;to eat;imperfective
twibaguye;kwiba;one;pl;past;active;indicative;frequentative;to steal;perfective
wogere;kwoga;two;sg;present;active;subjunctive;applicative;to bathe;perfective
narasaguwe;kurasa;one;sg;past;passive;indicative;frequentative;to shoot;perfective
azabaarasurwa;kurasa;three;sg;future cont;passive;indicative;reversive;to shoot;imperfective
azagurana;kugura;three;sg;future;active;indicative;comitative;to buy;perfective
turayoborana;kuyobora;one;pl;present cont;active;indicative;comitative;to lead;imperfective
mubagagura;kuba;two;pl;present;active;indicative;frequentative;to be;perfective
mwarishaga;kurya;two;pl;past cont;active;indicative;causative;to eat;imperfective
tubyinagurwe;kubyina;one;pl;present;passive;subjunctive;frequentative;to dance;perfective
azabaayoboragura;kuyobora;three;sg;future cont;active;indicative;frequentative;to lead;imperfective
mukubitirwa;gukubita;two;pl;present;passive;indicative;applicative;to beat;perfective
muzarashishwa;kurasa;two;pl;future;passive;indicative;causative;to shoot;perfective
murahoruzwa;guhora;two;pl;present cont;passive;indicative;reversive;to calm;imperfective
uzayoborera;kuyobora;two;sg;future;active;indicative;applicative;to lead;perfective
aragirira;kugira;three;sg;present cont;active;indicative;applicative;to have;imperfective
turasomurura;gusoma;one;pl;present cont;active;indicative;iterative;to read;imperfective
nayoborururwaga;kuyobora;one;sg;past cont;passive;indicative;iterative;to lead;imperfective
bazimizwaga;kuzimira;three;pl;past cont;passive;indicative;neutral;to be lost;imperfective
nimugirurure;kugira;two;pl;present;active;imperative;iterative;to have;perfective
tugiranwa;kugira;one;pl;present;passive;indicative;comitative;to have;perfective
twasomanwe;gusoma;one;pl;past;passive;indicative;comitative;to read;perfective
akundagura;gukunda;three;sg;present;active;indicative;frequentative;to love;perfective
nzabanandikisha;kwandika;one;sg;future cont;active;indicative;causative;to write;imperfective
tuzagiragura;kugira;one;pl;future;active;indicative;frequentative;to have;perfective
twaciwe;guca;one;pl;past;passive;indicative;neutral;to cut;perfective
ndagirishwa;kugira;one;sg;present cont;passive;indicative;causative;to have;imperfective
urandikururwa;kwandika;two;sg;present cont;passive;indicative;iterative;to write;imperfective
azabaagirurwa;kugira;three;sg;future cont;passive;indicative;reversive;to have;imperfective
bazakundura;gukunda;three;pl;future;active;indicative;reversive;to love;perfective
ugura;kugura;two;sg;present;active;indicative;neutral;to buy;perfective
mwakubitanye;gukubita;two;pl;past;active;indicative;comitative;to beat;perfective
wuhagirishwe;kwiyuhagira;two;sg;present;passive;subjunctive;causative;to shower;perfective
uzabaugirururwa;kugira;two;sg;future cont;passive;indicative;iterative;to have;imperfective
wibagura;kwiba;two;sg;present;active;indicative;frequentative;to steal;perfective
muzabamucishwa;guca;two;pl;future cont;passive;indicative;causative;to cut;imperfective
nagurishijwe;kugura;one;sg;past;passive;indicative;causative;to buy;perfective
yandikurure;kwandika;three;sg;present;active;subjunctive;iterative;to write;perfective
turibisha;kwiba;one;pl;present cont;active;indicative;causative;to steal;imperfective
yogeshaga;kwoga;three;sg;past cont;active;indicative;causative;to bathe;imperfective
nzakundwa;gukunda;one;sg;future;passive;indicative;neutral;to love;perfective
mporuzwa;guhora;one;sg;present;passive;indicative;reversive;to calm;perfective
muzarangira;kuranga;two;pl;future;active;indicative;applicative;to announce;perfective
bibura;kwiba;three;pl;present;active;indicative;reversive;to steal;perfective
ayoboranwe;kuyobora;three;sg;present;passive;subjunctive;comitative;to lead;perfective
muhozwe;guhora;two;pl;present;passive;subjunctive;neutral;to calm;perfective
bazabonagura;kubona;three;pl;future;active;indicative;frequentative;to see;perfective
uzabaukundura;gukunda;two;sg;future cont;active;indicative;reversive;to love;imperfective
wagurishaga;kugura;two;sg;past cont;active;indicative;causative;to buy;imperfective
nzabaniba;kwiba;one;sg;future cont;active;indicative;comitative;to steal;imperfective
ace;guca;three;sg;present;active;subjunctive;neutral;to cut;perfective
bakunduruye;gukunda;three;pl;past;active;indicative;iterative;to love;perfective
naranguraga;kuranga;one;sg;past cont;active;indicative;reversive;to announce;imperfective
muzaribwa;kurya;two;pl;future;passive;indicative;neutral;to eat;perfective
ndibwe;kurya;one;sg;present;passive;subjunctive;neutral;to eat;perfective
bazababagururwa;kugura;three;pl;future cont;passive;indicative;reversive;to buy;imperfective
twarangurwaga;kuranga;one;pl;past cont;passive;indicative;reversive;to announce;imperfective
uzabaurangagurwa;kuranga;two;sg;future cont;passive;indicative;frequentative;to announce;imperfective
twibura;kwiba;one;pl;present;active;indicative;reversive;to steal;perfective
barasomanwa;gusoma;three;pl;present cont;passive;indicative;comitative;to read;imperfective
ubonanwe;kubona;two;sg;present;passive;subjunctive;comitative;to see;perfective
tuzarangana;kuranga;one;pl;future;active;indicative;comitative;to announce;perfective
twozagurwe;kwoga;one;pl;present;passive;subjunctive;frequentative;to bathe;perfective
bazimiriye;kuzimira;three;pl;past;active;indicative;applicative;to be lost;perfective
woguzwaga;kwoga;two;sg;past cont;passive;indicative;reversive;to bathe;imperfective
murayobora;kuyobora;two;pl;present cont;active;indicative;neutral;to lead;imperfective
nsomagure;gusoma;one;sg;present;active;subjunctive;frequentative;to read;perfective
ukundurure;gukunda;two;sg;present;active;subjunctive;iterative;to love;perfective
murazimirira;kuzimira;two;pl;present cont;active;indicative;applicative;to be lost;imperfective
nzasomurura;gusoma;one;sg;future;active;indicative;iterative;to read;perfective
mwaciye;guca;two;pl;past;active;indicative;neutral;to cut;perfective
nasomuye;gusoma;one;sg;past;active;indicative;reversive;to read;perfective
nzabona;kubona;one;sg;future;active;indicative;neutral;to see;perfective
azabaazimiragura;kuzimira;three;sg;future cont;active;indicative;frequentative;to be lost;imperfective
wabyinuwe;kubyina;two;sg;past;passive;indicative;reversive;to dance;perfective
mwazimiye;kuzimira;two;pl;past;active;indicative;neutral;to be lost;perfective
azabayiyuhagirisha;kwiyuhagira;three;sg;future cont;active;indicative;causative;to shower;imperfective
baragurura;kugura;three;pl;present cont;active;indicative;reversive;to buy;imperfective
muyoboragure;kuyobora;two;pl;present;active;subjunctive;frequentative;to lead;perfective
muzimiragura;kuzimira;two;pl;present;active;indicative;frequentative;to be lost;perfective
uzahora;guhora;two;sg;future;active;indicative;neutral;to calm;perfective
mwazimuruzwaga;kuzimira;two;pl;past cont;passive;indicative;reversive;to be lost;imperfective
wiyuhagiriye;kwiyuhagira;two;sg;past;active;indicative;applicative;to shower;perfective
yibishwa;kwiba;three;sg;present;passive;indicative;causative;to steal;perfective
naryagaguraga;kurya;one;sg;past cont;active;indicative;frequentative;to eat;imperfective
tuzuhagirururwa;kwiyuhagira;one;pl;future;passive;indicative;iterative;to shower;perfective
bazababakundanwa;gukunda;three;pl;future cont;passive;indicative;comitative;to love;imperfective
arahorura;guhora;three;sg;present cont;active;indicative;reversive;to calm;imperfective
mwuhagirwaga;kwiyuhagira;two;pl;past cont;passive;indicative;neutral;to shower;imperfective
murirura;kurya;two;pl;present;active;indicative;reversive;to eat;perfective
yuhagiruwe;kwiyuhagira;three;sg;past;passive;indicative;reversive;to shower;perfective
ndyanwe;kurya;one;sg;present;passive;subjunctive;comitative;to eat;perfective
tuzabatubonwa;kubona;one;pl;future cont;passive;indicative;neutral;to see;imperfective
murandikagura;kwandika;two;pl;present cont;active;indicative;frequentative;to write;imperfective
tuzabatwoga;kwoga;one;pl;future cont;active;indicative;neutral;to bathe;imperfective
wandikururwa;kwandika;two;sg;present;passive;indicative;iterative;to write;perfective
tuzarangira;kuranga;one;pl;future;active;indicative;applicative;to announce;perfective
nzabancishwa;guca;one;sg;future cont;passive;indicative;causative;to cut;imperfective
nzahoragura;guhora;one;sg;future;active;indicative;frequentative;to calm;perfective
barangurwa;kuranga;three;pl;present;passive;indicative;reversive;to announce;perfective
muzabana;kuba;two;pl;future;active;indicative;comitative;to be;perfective
mwoga;kwoga;two;pl;present;active;indicative;neutral;to bathe;perfective
turogagura;kwoga;one;pl;present cont;active;indicative;frequentative;to bathe;imperfective
muboneshwa;kubona;two;pl;present;passive;indicative;causative;to see;perfective
bazababarangishwa;kuranga;three;pl;future cont;passive;indicative;causative;to announce;imperfective
baciye;guca;three;pl;past;active;indicative;neutral;to cut;perfective
ndarisha;kurya;one;sg;present cont;active;indicative;causative;to eat;imperfective
horera;guhora;two;sg;present;active;imperative;applicative;to calm;perfective
mwandikishwa;kwandika;two;pl;present;passive;indicative;causative;to write;perfective
bandikaguraga;kwandika;three;pl;past cont;active;indicative;frequentative;to write;imperfective
yibye;kwiba;three;sg;past;active;indicative;neutral;to steal;perfective
bakubitishwa;gukubita;three;pl;present;passive;indicative;causative;to beat;perfective
akubitagurwa;gukubita;three;sg;present;passive;indicative;frequentative;to beat;perfective
twarishije;kurya;one;pl;past;active;indicative;causative;to eat;perfective
bazababahoragurwa;guhora;three;pl;future cont;passive;indicative;frequentative;to calm;imperfective
nzabambera;kuba;one;sg;future cont;active;indicative;applicative;to be;imperfective
mwahoraguye;guhora;two;pl;past;active;indicative;frequentative;to calm;perfective
twagurishaga;kugura;one;pl;past cont;active;indicative;causative;to buy;imperfective
nzarasira;kurasa;one;sg;future;active;indicative;applicative;to shoot;perfective
murakubitana;gukubita;two;pl;present cont;active;indicative;comitative;to beat;imperfective
azabaazimirurura;kuzimira;three;sg;future cont;active;indicative;iterative;to be lost;imperfective
wagiriwe;kugira;two;sg;past;passive;indicative;applicative;to have;perfective
horuruzwa;guhora;two;sg;present;passive;imperative;iterative;to calm;perfective
arazimirira;kuzimira;three;sg;present cont;active;indicative;applicative;to be lost;imperfective
nzasomururwa;gusoma;one;sg;future;passive;indicative;iterative;to read;perfective
muzabamuyoboreshwa;kuyobora;two;pl;future cont;passive;indicative;causative;to lead;imperfective
bazababibura;kwiba;three;pl;future cont;active;indicative;reversive;to steal;imperfective
tugurururwa;kugura;one;pl;present;passive;indicative;iterative;to buy;perfective
narirururaga;kurya;one;sg;past cont;active;indicative;iterative;to eat;imperfective
bararirura;kurya;three;pl;present cont;active;indicative;reversive;to eat;imperfective
mubonera;kubona;two;pl;present;active;indicative;applicative;to see;perfective
twarasururaga;kurasa;one;pl;past cont;active;indicative;iterative;to shoot;imperfective
warangishwaga;kuranga;two;sg;past cont;passive;indicative;causative;to announce;imperfective
muzasomururwa;gusoma;two;pl;future;passive;indicative;iterative;to read;perfective
barasomurura;gusoma;three;pl;present cont;active;indicative;iterative;to read;imperfective
turakundira;gukunda;one;pl;present cont;active;indicative;applicative;to love;imperfective
barangaguraga;kuranga;three;pl;past cont;active;indicative;frequentative;to announce;imperfective
azagirishwa;kugira;three;sg;future;passive;indicative;causative;to have;perfective
nogeshwe;kwoga;one;sg;present;passive;subjunctive;causative;to bathe;perfective
baryagagure;kurya;three;pl;present;active;subjunctive;frequentative;to eat;perfective
murangurure;kuranga;two;pl;present;active;subjunctive;iterative;to announce;perfective
ararasurwa;kurasa;three;sg;present cont;passive;indicative;reversive;to shoot;imperfective
asomesha;gusoma;three;sg;present;active;indicative;causative;to read;perfective
mwazimiranye;kuzimira;two;pl;past;active;indicative;comitative;to be lost;perfective
bakubitira;gukubita;three;pl;present;active;indicative;applicative;to beat;perfective
mugirwa;kugira;two;pl;present;passive;indicative;neutral;to have;perfective
nsome;gusoma;one;sg;present;active;subjunctive;neutral;to read;perfective
nimusomeshwe;gusoma;two;pl;present;passive;imperative;causative;to read;perfective
naguruwe;kugura;one;sg;past;passive;indicative;reversive;to buy;perfective
duhorane;guhora;one;pl;present;active;subjunctive;comitative;to calm;perfective
nimukubitwe;gukubita;two;pl;present;passive;imperative;neutral;to beat;perfective
dukundira;gukunda;one;pl;present;active;indicative;applicative;to love;perfective
bonura;kubona;two;sg;present;active;imperative;reversive;to see;perfective
wazimururuye;kuzimira;two;sg;past;active;indicative;iterative;to be lost;perfective
barakubitana;gukubita;three;pl;present cont;active;indicative;comitative;to beat;imperfective
bacurure;guca;three;pl;present;active;subjunctive;iterative;to cut;perfective
basomaga;gusoma;three;pl;past cont;active;indicative;neutral;to read;imperfective
mwuhagirirwe;kwiyuhagira;two;pl;present;passive;subjunctive;applicative;to shower;perfective
biyuhagiranye;kwiyuhagira;three;pl;past;active;indicative;comitative;to shower;perfective
girirwa;kugira;two;sg;present;passive;imperative;applicative;to have;perfective
bazababiyuhagirira;kwiyuhagira;three;pl;future cont;active;indicative;applicative;to shower;imperfective
ahorezwa;guhora;three;sg;present;passive;indicative;applicative;to calm;perfective
ndangurura;kuranga;one;sg;present;active;indicative;iterative;to announce;perfective
twagirishaga;kugira;one;pl;past cont;active;indicative;causative;to have;imperfective
twasomuraga;gusoma;one;pl;past cont;active;indicative;reversive;to read;imperfective
barahoruruzwa;guhora;three;pl;present cont;passive;indicative;iterative;to calm;imperfective
turozagurwa;kwoga;one;pl;present cont;passive;indicative;frequentative;to bathe;imperfective
twakubituruye;gukubita;one;pl;past;active;indicative;iterative;to beat;perfective
barangaga;kuranga;three;pl;past cont;active;indicative;neutral;to announce;imperfective
bahozwe;guhora;three;pl;present;passive;subjunctive;neutral;to calm;perfective
twariruraga;kurya;one;pl;past cont;active;indicative;reversive;to eat;imperfective
uzarasururwa;kurasa;two;sg;future;passive;indicative;iterative;to shoot;perfective
azimirishwe;kuzimira;three;sg;present;passive;subjunctive;causative;to be lost;perfective
barahoragura;guhora;three;pl;present cont;active;indicative;frequentative;to calm;imperfective
nzogerezwa;kwoga;one;sg;future;passive;indicative;applicative;to bathe;perfective
twaguranwe;kugura;one;pl;past;passive;indicative;comitative;to buy;perfective
nayoborerwaga;kuyobora;one;sg;past cont;passive;indicative;applicative;to lead;imperfective
bazarangura;kuranga;three;pl;future;active;indicative;reversive;to announce;perfective
babanwa;kuba;three;pl;present;passive;indicative;comitative;to be;perfective
murandikurura;kwandika;two;pl;present cont;active;indicative;iterative;to write;imperfective
muzasomagura;gusoma;two;pl;future;active;indicative;frequentative;to read;perfective
twogera;kwoga;one;pl;present;active;indicative;applicative;to bathe;perfective
turagururwa;kugura;one;pl;present cont;passive;indicative;reversive;to buy;imperfective
azabana;kuba;three;sg;future;active;indicative;comitative;to be;perfective
bazababasomesha;gusoma;three;pl;future cont;active;indicative;causative;to read;imperfective
uzandikurwa;kwandika;two;sg;future;passive;indicative;reversive;to write;perfective
uzabawibira;kwiba;two;sg;future cont;active;indicative;applicative;to steal;imperfective
mwiburura;kwiba;two;pl;present;active;indicative;iterative;to steal;perfective
twuhagiranwa;kwiyuhagira;one;pl;present;passive;indicative;comitative;to shower;perfective
bakundagurwaga;gukunda;three;pl;past cont;passive;indicative;frequentative;to love;imperfective
azarisha;kurya;three;sg;future;active;indicative;causative;to eat;perfective
bazandika;kwandika;three;pl;future;active;indicative;neutral;to write;perfective
uzabyinana;kubyina;two;sg;future;active;indicative;comitative;to dance;perfective
baruhagirirwa;kwiyuhagira;three;pl;present cont;passive;indicative;applicative;to shower;imperfective
nzayoborururwa;kuyobora;one;sg;future;passive;indicative;iterative;to lead;perfective
nzaguranwa;kugura;one;sg;future;passive;indicative;comitative;to buy;perfective
yogeye;kwoga;three;sg;past;active;indicative;applicative;to bathe;perfective
turuhagiragurwa;kwiyuhagira;one;pl;present cont;passive;indicative;frequentative;to shower;imperfective
turaririrwa;kurya;one;pl;present cont;passive;indicative;applicative;to eat;imperfective
urangisha;kuranga;two;sg;present;active;indicative;causative;to announce;perfective
twagiranye;kugira;one;pl;past;active;indicative;comitative;to have;perfective
arashisha;kurasa;three;sg;present;active;indicative;causative;to shoot;perfective
twabyinaguye;kubyina;one;pl;past;active;indicative;frequentative;to dance;perfective
ndabyinishwa;kubyina;one;sg;present cont;passive;indicative;causative;to dance;imperfective
uziyuhagirana;kwiyuhagira;two;sg;future;active;indicative;comitative;to shower;perfective
yarasanwaga;kurasa;three;sg;past cont;passive;indicative;comitative;to shoot;imperfective
arashishwa;kurasa;three;sg;present;passive;indicative;causative;to shoot;perfective
aracurura;guca;three;sg;present cont;active;indicative;iterative;to cut;imperfective
